,create_time,text,retweets,favorites,word_tokens,text_clean,polarity,subjectivity,sentiment_2,keywords
116,2020-10-15 14:47:32,"RT @KamalaHarris: Late last night, I learned a non-staff flight crew member &amp; a member of my team tested positive for COVID. I wasn’t in cl…",11824,106634.55,25,rt kamalaharris late last night learned flight crew member member team tested positive covid wasnt cl,-0.024242424242424242,0.404040404040404,negative,other
117,2020-10-15 14:45:00,North Carolina –– early voting begins today across the state. Head to https://t.co/3bJfY7O8Ap for all the info you… https://t.co/HLW5lquT37,4494,18338.0,17,north carolina early voting begins today across state head info,0.1,0.3,positive,other
118,2020-10-15 13:45:00,The fact that Senate Republicans haven’t bothered to pass a COVID relief package but are rushing through President… https://t.co/9YLU18BBeT,49459,272761.0,19,fact senate republicans havent bothered pass covid relief package rushing president,0.0,0.0,neutral,other
119,2020-10-15 02:52:00,I heard it's #NationalDessertDay https://t.co/RtBhurORwR,19386,236367.0,5,heard nationaldessertday,0.0,0.0,neutral,other
120,2020-10-15 02:38:06,Nature knows. https://t.co/JNSOxAUDLu,4689,30676.0,3,nature knows,0.0,0.0,neutral,other
121,2020-10-15 02:02:00,"Folks, we can’t let up. We’re just a few hours away from our last public fundraising deadline before Election Day,… https://t.co/onlr4bpJdZ",2543,12443.0,23,folks cant let hours away last public fundraising deadline election day,-0.06666666666666667,0.07777777777777778,negative,election
122,2020-10-15 01:18:00,"To every person who chipped in a few dollars last month — thank you. Because of your support, we raised an astoundi… https://t.co/jwLLHujnJa",8708,47921.0,21,every person chipped dollars last month thank support raised astoundi,-0.1,0.08333333333333334,negative,other
123,2020-10-14 22:58:00,"Vote for America.

https://t.co/eoxT07uII9 https://t.co/sBd51fgmln",57143,177997.0,5,vote america,0.0,0.0,neutral,other
124,2020-10-14 22:30:00,"If President Trump has his way in the U.S. Supreme Court, long-term complications from COVID-19, like lung scarring… https://t.co/UD1reONgXt",18295,85706.0,15,president trump way supreme court complications like lung scarring,0.0,0.0,neutral,other
125,2020-10-14 21:40:00,"There's only one way to end this horror: Vote.

https://t.co/eoxT07uII9 https://t.co/3RTLmdyzMa",13848,51548.0,11,one way end horror vote,0.0,1.0,neutral,other
126,2020-10-14 21:15:00,Rhode Island and Tennessee — early voting has officially started. Join millions of people across the country and vo… https://t.co/BGzvhDWwNG,2960,14127.0,18,rhode island tennessee early voting officially started join millions people across country vo,0.1,0.3,positive,other
127,2020-10-14 20:37:00,Don't throw away your shot to spend Friday night with the original cast of Hamilton. Chip in today to reserve your… https://t.co/4qwgLwe1m2,3311,15978.0,21,throw away shot spend friday night original cast hamilton chip today reserve,0.375,0.75,positive,other
